latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
30.60788,76.29444,333.24,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.55,2.56,D
30.61608,76.35059,332.42,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.72,1.96,D
30.58109,76.13518,342.1,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.07,3.73,D
30.51165,75.71523,335.54,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.98,6.7,D
30.59798,76.29638,333.62,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.67,3.68,D
30.60112,76.34114,341.3,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,310.23,14.24,D
30.59414,76.36314,343.69,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,309.8,10.66,D
30.53262,76.01355,331.84,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,303.49,2.19,D
30.51896,75.96715,330.2,0.39,0.36,2024-11-01,0805,N21,VIIRS,l,2.0NRT,304.89,1.97,D
30.49909,75.85668,339.38,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.89,3.27,D
30.51844,76.07782,332.44,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.11,2.36,D
30.48321,75.86764,346.85,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,307.86,8.2,D
30.54518,76.33096,338.71,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.31,4.81,D
30.46292,75.82268,335.63,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306,4.06,D
30.4709,75.94359,335.73,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,304.73,4.12,D
30.53711,76.41503,333.94,0.39,0.36,2024-11-01,0805,N21,VIIRS,l,2.0NRT,306.39,5.85,D
30.49707,76.18826,334.37,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.92,5.55,D
30.43577,75.79955,336.12,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.7,3.69,D
30.45862,75.97465,334.47,0.39,0.36,2024-11-01,0805,N21,VIIRS,l,2.0NRT,306.6,2.63,D
30.43694,75.8524,335.16,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,304.56,2.67,D
30.45356,75.96339,340.2,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,303.67,3.54,D
30.4707,76.07867,334.06,0.39,0.36,2024-11-01,0805,N21,VIIRS,l,2.0NRT,305.78,3.11,D
30.42532,75.79757,331.42,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.87,1.62,D
30.46682,76.07534,333.12,0.39,0.36,2024-11-01,0805,N21,VIIRS,l,2.0NRT,306.67,6.55,D
30.45941,76.04815,334.16,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.28,1.96,D
30.45494,76.04085,338.91,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,308.91,4.42,D
30.48436,76.24004,332.07,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,304.65,2.01,D
30.43568,75.93427,332.21,0.38,0.36,2024-11-01,0805,N21,VIIRS,l,2.0NRT,306.48,6.21,D
30.43713,75.96667,331.86,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,304.35,2.49,D
30.4255,75.95673,333,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.74,1.97,D
30.46873,76.3418,335.98,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305,5.19,D
30.42995,76.1236,335.11,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.4,4.52,D
30.43436,76.24577,334.27,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,307.87,3.12,D
30.42918,76.28275,331.57,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.2,1.14,D
30.45329,75.93893,343.07,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,304.92,4.28,D
31.26239,75.38911,367,0.38,0.36,2024-11-01,0805,N21,VIIRS,l,2.0NRT,325.57,23.06,D
31.25911,75.38979,336.98,0.38,0.36,2024-11-01,0805,N21,VIIRS,l,2.0NRT,311.19,23.06,D
31.27704,75.57552,333.05,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,307.34,1.94,D
31.11658,75.57106,332.4,0.38,0.36,2024-11-01,0805,N21,VIIRS,l,2.0NRT,306.64,5.24,D
31.16979,76.13735,338.41,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.85,6.19,D
31.1599,76.13931,333.1,0.39,0.36,2024-11-01,0805,N21,VIIRS,l,2.0NRT,305.74,4.54,D
31.13561,76.25201,336.69,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,304.62,8.05,D
31.00197,75.42165,337.58,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.65,3.57,D
31.06403,75.85691,346.1,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.56,4.92,D
31.1094,76.2821,334.35,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,303.51,2.48,D
30.98634,75.51926,332.95,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.21,2.01,D
31.05862,76.19147,332.52,0.39,0.36,2024-11-01,0805,N21,VIIRS,l,2.0NRT,305.59,3.69,D
30.99504,76.10477,333.47,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.22,4.32,D
30.99713,76.21191,333.42,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,304.09,2.1,D
31.00592,76.27235,343.07,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.55,8.85,D
30.97536,76.17896,342.24,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.8,6.75,D
30.97346,76.21245,332.4,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,304.77,3.79,D
30.97404,76.21648,332.89,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.55,3.79,D
30.94983,76.07606,338.04,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,307.34,6.91,D
30.97569,76.29842,332.5,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,304.56,3.9,D
30.97628,76.30244,332.47,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.44,5.03,D
30.99274,76.41558,340.07,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.61,9.35,D
30.89359,75.81159,332.24,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.71,1.64,D
30.94989,76.1917,332.44,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,304.11,2.56,D
30.96938,76.39519,332.79,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.5,3.82,D
30.95082,76.29087,333.08,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,304.83,1.93,D
30.90901,76.23699,330.63,0.39,0.36,2024-11-01,0805,N21,VIIRS,l,2.0NRT,303.16,2.99,D
30.8437,75.86267,333.54,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,307.55,2.51,D
30.84429,75.86666,332.96,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.86,2.91,D
30.78354,75.48554,345.51,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,309.99,9.11,D
30.78414,75.48952,344.34,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,309.25,9.11,D
30.83043,75.95573,331.93,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.75,2.38,D
30.74397,75.40356,340.58,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,309.7,14.04,D
30.74519,75.41151,334.79,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,304.6,4.3,D
30.82715,75.9564,335.29,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.37,2.38,D
30.7755,75.68355,331.93,0.38,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.25,2.14,D
30.83027,76.05007,332.46,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,305.14,3.06,D
30.86238,76.29133,332.93,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,304.86,5.13,D
30.79311,75.86849,333.9,0.39,0.36,2024-11-01,0805,N21,VIIRS,n,2.0NRT,306.1,2.56,D
30.83252,76.34271,332.61,0.39,0.36,2024-11-01,0805,N21,VIIRS,l,2.0NRT,306.3,5.02,D
30.91564,76.12882,326.61,0.47,0.4,2024-11-01,2027,N21,VIIRS,n,2.0NRT,289.68,4.29,N
30.797,75.88456,329.05,0.48,0.4,2024-11-01,2027,N21,VIIRS,n,2.0NRT,293.33,6.91,N
30.86191,75.4077,298.29,0.51,0.41,2024-11-01,2027,N21,VIIRS,n,2.0NRT,287.55,1.11,N
31.12088,76.09774,302.17,0.48,0.4,2024-11-01,2027,N21,VIIRS,n,2.0NRT,288.95,0.62,N
30.72973,76.23723,306.67,0.46,0.39,2024-11-01,2027,N21,VIIRS,n,2.0NRT,288.62,0.69,N
30.82747,75.40066,297.38,0.51,0.41,2024-11-01,2027,N21,VIIRS,n,2.0NRT,286.43,0.66,N
30.64865,76.32629,299.72,0.46,0.39,2024-11-01,2027,N21,VIIRS,n,2.0NRT,289.27,0.8,N
31.25296,75.91277,338.17,0.48,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,306.42,9.7,D
30.86483,75.3857,333.92,0.52,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,304.14,3.72,D
31.10123,76.29716,330.89,0.47,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,303.2,3.1,D
31.15396,76.25901,332.76,0.47,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,305,2.49,D
31.15579,76.20781,331.01,0.47,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,302.83,2.46,D
31.0256,75.44746,343.38,0.51,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,304.05,7.91,D
31.03598,75.3784,331.27,0.52,0.41,2024-11-02,0744,N21,VIIRS,l,2.0NRT,303.76,7.22,D
31.03498,75.37311,331.37,0.52,0.41,2024-11-02,0744,N21,VIIRS,l,2.0NRT,303.67,2.24,D
31.03699,75.38084,335.3,0.52,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,305.27,6.56,D
31.03596,75.37555,331.74,0.52,0.41,2024-11-02,0744,N21,VIIRS,l,2.0NRT,304.06,3.4,D
31.23102,75.85542,333.5,0.49,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,304.53,4.05,D
30.42423,75.85838,344.33,0.5,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,308.38,13.78,D
30.42135,75.84304,332.33,0.5,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,304.54,3.92,D
30.42696,75.85236,334.78,0.5,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,303.89,13.78,D
30.4684,76.05384,332.17,0.49,0.4,2024-11-02,0744,N21,VIIRS,l,2.0NRT,304.62,3.86,D
30.49961,76.20199,346.11,0.48,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,307.87,11.48,D
30.438,75.84962,332.53,0.5,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,304.83,3.4,D
30.43722,75.7421,332.47,0.51,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,306.89,8.03,D
30.54918,76.28728,341.17,0.48,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,306.24,4.39,D
30.55018,76.28883,341.09,0.48,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,305.53,5.05,D
30.57457,76.37931,339.88,0.47,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,308.36,7.89,D
30.47158,75.83279,343.7,0.5,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,305.92,13.48,D
30.4635,75.77032,344.77,0.5,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,304.99,7.25,D
30.50027,75.84176,332.08,0.5,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,306.93,4.1,D
30.48816,75.73719,339.23,0.51,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,307.88,11.55,D
30.51787,75.85343,331.83,0.5,0.41,2024-11-02,0744,N21,VIIRS,l,2.0NRT,304.67,5.51,D
30.50491,75.74382,334.23,0.51,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,304.74,3.7,D
30.46907,75.47279,337.76,0.52,0.42,2024-11-02,0744,N21,VIIRS,n,2.0NRT,306.83,6.76,D
30.56294,75.84759,332.25,0.5,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,305.67,2.7,D
31.25367,75.83717,330.07,0.49,0.4,2024-11-02,0744,N21,VIIRS,l,2.0NRT,303,2.92,D
31.23895,75.81982,336.45,0.49,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,304.26,4.69,D
31.25238,75.91082,346.85,0.48,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,307.69,8.68,D
30.63493,76.17595,333.97,0.48,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,306.79,7.3,D
30.63466,76.17386,331.77,0.48,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,304.9,7.01,D
30.60485,75.81388,332.93,0.5,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,307.13,2.6,D
30.55895,75.40929,332.41,0.52,0.42,2024-11-02,0744,N21,VIIRS,l,2.0NRT,304.47,3.85,D
30.73878,75.89997,335.45,0.49,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,306.01,10.39,D
30.72655,75.42286,331.06,0.52,0.41,2024-11-02,0744,N21,VIIRS,n,2.0NRT,302.82,2.07,D
30.96346,76.31626,332.42,0.47,0.4,2024-11-02,0744,N21,VIIRS,l,2.0NRT,306.37,6.5,D
30.98323,76.28111,336.6,0.47,0.4,2024-11-02,0744,N21,VIIRS,n,2.0NRT,306.3,5.18,D
30.9577,75.95582,331.74,0.49,0.4,2024-11-02,0744,N21,VIIRS,l,2.0NRT,304.08,9.45,D
30.75116,76.14328,320.38,0.56,0.52,2024-11-02,2008,N21,VIIRS,n,2.0NRT,289.63,4.25,N
30.48747,75.76252,333.45,0.61,0.54,2024-11-03,0726,N21,VIIRS,n,2.0NRT,300.79,3.53,D
30.52672,75.46344,336.11,0.32,0.54,2024-11-03,0726,N21,VIIRS,n,2.0NRT,299.34,4.38,D
30.52774,75.46077,340.77,0.32,0.54,2024-11-03,0726,N21,VIIRS,n,2.0NRT,300.2,6.27,D
30.66947,75.93947,332,0.59,0.53,2024-11-03,0726,N21,VIIRS,n,2.0NRT,302.49,3.86,D
31.24976,75.79414,332.61,0.59,0.53,2024-11-03,0726,N21,VIIRS,n,2.0NRT,302.27,3.55,D
31.31926,75.74484,332.41,0.59,0.53,2024-11-03,0726,N21,VIIRS,n,2.0NRT,304,6.48,D
30.50121,76.35721,334.61,0.57,0.52,2024-11-03,0726,N21,VIIRS,n,2.0NRT,302.7,4.87,D
30.50312,76.35488,333.5,0.56,0.52,2024-11-03,0726,N21,VIIRS,n,2.0NRT,302.23,4.28,D
30.47329,75.78237,334.45,0.61,0.54,2024-11-03,0726,N21,VIIRS,n,2.0NRT,300.04,5.1,D
30.45649,75.47423,340.32,0.32,0.54,2024-11-03,0726,N21,VIIRS,n,2.0NRT,300.46,3.36,D
30.54885,75.40832,331.55,0.78,0.78,2024-11-03,0906,N21,VIIRS,n,2.0NRT,296.94,7.58,D
30.49067,76.23768,302.19,0.54,0.68,2024-11-03,1951,N21,VIIRS,n,2.0NRT,288.75,1.2,N
30.99804,75.62981,301.71,0.59,0.7,2024-11-03,1951,N21,VIIRS,n,2.0NRT,287.63,1.01,N
30.48789,76.23798,315.35,0.46,0.64,2024-11-03,2129,N21,VIIRS,n,2.0NRT,289.24,2.02,N
30.93748,75.95441,301.98,0.43,0.62,2024-11-03,2129,N21,VIIRS,n,2.0NRT,287.29,2.95,N
30.48832,76.23965,320.4,0.46,0.64,2024-11-03,2129,N21,VIIRS,n,2.0NRT,289.27,2.24,N
30.93637,75.95876,324.24,0.43,0.62,2024-11-03,2129,N21,VIIRS,n,2.0NRT,288.74,3.71,N
31.01027,75.78375,315.21,0.42,0.61,2024-11-03,2129,N21,VIIRS,n,2.0NRT,290.08,2.22,N
30.58875,76.2832,332.24,0.54,0.68,2024-11-04,0707,N21,VIIRS,n,2.0NRT,300.73,4.35,D
30.58965,76.28507,340.93,0.54,0.68,2024-11-04,0707,N21,VIIRS,n,2.0NRT,300.92,6.25,D
30.48976,75.74508,344.73,0.58,0.7,2024-11-04,0707,N21,VIIRS,n,2.0NRT,300.44,7.37,D
30.47843,75.45383,331.28,0.6,0.71,2024-11-04,0707,N21,VIIRS,n,2.0NRT,300.09,4.37,D
30.64655,75.62854,336.92,0.58,0.7,2024-11-04,0707,N21,VIIRS,n,2.0NRT,300,5.06,D
30.57389,75.78369,355.28,0.43,0.62,2024-11-04,0847,N21,VIIRS,n,2.0NRT,301.26,7.14,D
30.45026,76.30117,348.69,0.46,0.63,2024-11-04,0847,N21,VIIRS,n,2.0NRT,301.03,7.42,D
30.43993,76.13676,347.56,0.45,0.63,2024-11-04,0847,N21,VIIRS,n,2.0NRT,301.85,4.93,D
30.44799,75.90621,338.74,0.43,0.62,2024-11-04,0847,N21,VIIRS,n,2.0NRT,300.89,6.66,D
30.45395,75.82476,347.56,0.43,0.62,2024-11-04,0847,N21,VIIRS,n,2.0NRT,302.23,5.8,D
30.46132,75.76618,340,0.42,0.61,2024-11-04,0847,N21,VIIRS,n,2.0NRT,300.04,4.13,D
30.48485,75.77738,367,0.42,0.61,2024-11-04,0847,N21,VIIRS,h,2.0NRT,301.97,12.42,D
30.48552,75.70657,355.04,0.42,0.61,2024-11-04,0847,N21,VIIRS,n,2.0NRT,301.72,8.88,D
30.48364,75.70773,367,0.42,0.61,2024-11-04,0847,N21,VIIRS,h,2.0NRT,302.01,10.23,D
30.48816,75.77816,348.12,0.43,0.62,2024-11-04,0847,N21,VIIRS,n,2.0NRT,300.48,10.18,D
30.51291,76.08056,340.48,0.44,0.63,2024-11-04,0847,N21,VIIRS,n,2.0NRT,302.54,4.51,D
30.53623,76.08308,341.59,0.44,0.63,2024-11-04,0847,N21,VIIRS,n,2.0NRT,301.49,4.41,D
30.52166,75.85568,348.18,0.43,0.62,2024-11-04,0847,N21,VIIRS,n,2.0NRT,299.47,7.58,D
30.52137,75.8512,335.67,0.43,0.62,2024-11-04,0847,N21,VIIRS,n,2.0NRT,299.18,7.58,D
30.55965,76.36562,351.87,0.46,0.64,2024-11-04,0847,N21,VIIRS,n,2.0NRT,302.47,13.18,D
30.5358,75.72498,336.84,0.42,0.61,2024-11-04,0847,N21,VIIRS,n,2.0NRT,300.47,3.48,D
30.55995,75.91555,338.93,0.43,0.62,2024-11-04,0847,N21,VIIRS,n,2.0NRT,302.54,4.2,D
30.57103,75.7832,367,0.43,0.62,2024-11-04,0847,N21,VIIRS,h,2.0NRT,301.4,8.13,D
30.57451,75.40029,367,0.4,0.6,2024-11-04,0847,N21,VIIRS,h,2.0NRT,301.88,8.68,D
30.6164,75.95993,331.9,0.44,0.62,2024-11-04,0847,N21,VIIRS,n,2.0NRT,300.21,3.61,D
30.73732,75.41908,341.53,0.41,0.6,2024-11-04,0847,N21,VIIRS,n,2.0NRT,300.6,10.01,D
30.81722,76.27206,367,0.46,0.63,2024-11-04,0847,N21,VIIRS,h,2.0NRT,306.98,25.58,D
30.81691,76.27402,345.28,0.46,0.63,2024-11-04,0847,N21,VIIRS,n,2.0NRT,300.99,13.74,D
30.81664,76.26925,355.09,0.46,0.63,2024-11-04,0847,N21,VIIRS,n,2.0NRT,303.06,13.74,D
30.9548,76.03826,367,0.45,0.63,2024-11-04,0847,N21,VIIRS,h,2.0NRT,302.85,11.47,D
30.96576,76.21748,354.1,0.46,0.63,2024-11-04,0847,N21,VIIRS,n,2.0NRT,301.24,10.52,D
30.97508,76.27456,337.72,0.46,0.64,2024-11-04,0847,N21,VIIRS,n,2.0NRT,300.66,8.21,D
31.00159,75.83205,312.71,0.45,0.47,2024-11-04,2112,N21,VIIRS,n,2.0NRT,289.43,2.02,N
31.02561,75.6572,302.66,0.44,0.46,2024-11-04,2112,N21,VIIRS,n,2.0NRT,288.91,0.52,N
31.00296,75.8297,308.85,0.45,0.47,2024-11-04,2112,N21,VIIRS,n,2.0NRT,289.32,2.13,N
30.99646,76.1125,340.28,0.47,0.48,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.35,4.87,D
31.01814,76.24929,330.87,0.48,0.48,2024-11-05,0828,N21,VIIRS,n,2.0NRT,299.91,4.4,D
30.94605,75.41683,334.08,0.43,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.51,3.01,D
31.15677,75.84959,340.37,0.45,0.47,2024-11-05,0828,N21,VIIRS,n,2.0NRT,301.65,9.63,D
31.26878,75.38584,341.62,0.43,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,305.99,11.62,D
30.72619,75.48911,331.01,0.43,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.15,2.52,D
30.7382,75.69634,339.95,0.44,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,302.14,4.11,D
30.67563,75.38333,333.21,0.42,0.45,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.81,3.23,D
30.75437,76.38192,339.01,0.48,0.48,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.35,4.76,D
30.70779,75.94987,344.86,0.45,0.47,2024-11-05,0828,N21,VIIRS,n,2.0NRT,304.08,19.26,D
30.65134,75.5165,340.15,0.43,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,301.94,9.43,D
30.61378,75.39655,339.26,0.42,0.45,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.39,2.61,D
30.61213,75.39871,338.22,0.42,0.45,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.78,4.17,D
30.6091,75.52881,342.56,0.43,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,301.08,5.28,D
30.67784,76.32758,335.52,0.48,0.48,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.14,2.27,D
30.54064,75.39994,343.71,0.42,0.45,2024-11-05,0828,N21,VIIRS,n,2.0NRT,301.99,9.04,D
30.5409,75.48447,337.97,0.42,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,301.36,8.77,D
30.5623,75.95689,339.63,0.45,0.47,2024-11-05,0828,N21,VIIRS,n,2.0NRT,301.63,4.63,D
30.55937,75.95541,342.52,0.45,0.47,2024-11-05,0828,N21,VIIRS,n,2.0NRT,301.48,7.15,D
30.4864,75.46407,331.81,0.42,0.45,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.12,4.2,D
30.5217,75.84256,337.28,0.44,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.59,4.33,D
30.47932,75.72302,330.56,0.44,0.46,2024-11-05,0828,N21,VIIRS,l,2.0NRT,303.04,16.02,D
30.47978,75.72755,340.17,0.44,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,303.01,16.02,D
31.26833,75.38136,339.21,0.43,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,303.45,11.62,D
30.83953,75.76301,339.64,0.44,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,301.74,4.2,D
30.73574,75.41594,340.11,0.42,0.45,2024-11-05,0828,N21,VIIRS,n,2.0NRT,302.35,8.12,D
30.83147,75.85364,338.9,0.45,0.47,2024-11-05,0828,N21,VIIRS,n,2.0NRT,301.18,2.91,D
30.99549,76.11423,332.44,0.47,0.48,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.26,6.58,D
30.4625,75.68407,339.95,0.43,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,301.24,3.16,D
30.44336,75.66386,335.1,0.43,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.7,3.2,D
30.45886,75.8185,339.75,0.44,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,301.37,5.44,D
30.45674,75.8843,335.96,0.45,0.47,2024-11-05,0828,N21,VIIRS,n,2.0NRT,301.75,4.25,D
30.47463,75.71907,333.19,0.44,0.46,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.83,3.19,D
30.73619,75.42035,331,0.42,0.45,2024-11-05,0828,N21,VIIRS,n,2.0NRT,300.87,6.3,D
31.0486,75.84233,321.95,0.41,0.37,2024-11-05,2053,N21,VIIRS,n,2.0NRT,289.31,2.62,N
31.08397,76.00503,300.76,0.42,0.38,2024-11-05,2053,N21,VIIRS,n,2.0NRT,289.22,0.73,N
31.244,75.93888,306.33,0.42,0.37,2024-11-05,2053,N21,VIIRS,n,2.0NRT,288.46,1.25,N
31.01144,75.83362,305.47,0.41,0.37,2024-11-05,2053,N21,VIIRS,n,2.0NRT,289.27,0.92,N
30.92811,75.90503,305.78,0.42,0.37,2024-11-05,2053,N21,VIIRS,n,2.0NRT,292.17,0.77,N
30.57631,75.40238,345.74,0.4,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,302.57,9.87,D
30.97768,75.41109,336.99,0.4,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,301.77,3.84,D
31.00895,75.89467,331.62,0.41,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,300.79,3.23,D
30.93792,75.39722,335.4,0.4,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,302.31,9.78,D
31.01811,76.1978,331.45,0.42,0.38,2024-11-06,0809,N21,VIIRS,n,2.0NRT,301.77,1.98,D
30.7884,75.38987,344.16,0.4,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,301.27,4.89,D
30.73845,75.76212,342.7,0.41,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,302.04,4.9,D
30.69877,75.55019,330.53,0.4,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,299.68,3.07,D
30.67225,75.3849,334.85,0.4,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,303.42,2.79,D
30.74289,75.89599,331.91,0.41,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,300.51,5.09,D
30.66511,75.40745,341.66,0.4,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,303.52,9.54,D
30.67075,75.54688,333.42,0.4,0.37,2024-11-06,0809,N21,VIIRS,l,2.0NRT,303.76,4.99,D
30.72606,75.95148,332.34,0.41,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,301.25,3.31,D
30.68359,75.69026,344.42,0.41,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,303.27,6.59,D
30.65789,75.55355,344.87,0.4,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,303.1,7.74,D
30.61931,75.39912,330.84,0.4,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,301.28,2.54,D
30.70295,76.03905,333.01,0.41,0.37,2024-11-06,0809,N21,VIIRS,n,2.0NRT,301.4,3.71,D
