latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
30.44308,75.58838,332.78,0.73,0.76,2024-11-23,0658,N20,VIIRS,n,2,295.82,6.01,D,0
30.52586,75.77182,353.72,0.71,0.75,2024-11-23,0658,N20,VIIRS,n,2,295.95,10.99,D,0
30.94379,75.5267,333.72,0.72,0.76,2024-11-23,0658,N20,VIIRS,n,2,292.34,5.83,D,0
30.47604,75.77789,367,0.33,0.56,2024-11-23,0838,N20,VIIRS,h,2,302.94,9.25,D,0
30.47869,75.7775,367,0.33,0.56,2024-11-23,0838,N20,VIIRS,h,2,301.77,8.86,D,0
30.52487,75.77293,347.17,0.33,0.56,2024-11-23,0838,N20,VIIRS,n,2,297.57,3.4,D,0
30.52456,75.45199,367,0.32,0.54,2024-11-23,0838,N20,VIIRS,h,2,297.97,7.49,D,0
30.56166,75.7165,334.3,0.33,0.55,2024-11-23,0838,N20,VIIRS,n,2,298,1.66,D,0
30.57838,75.62987,354.34,0.33,0.55,2024-11-23,0838,N20,VIIRS,n,2,297.46,3.85,D,0
30.56678,75.41587,334.46,0.32,0.54,2024-11-23,0838,N20,VIIRS,n,2,296.88,2.32,D,0
30.62416,75.49804,332.51,0.32,0.55,2024-11-23,0838,N20,VIIRS,n,2,295.84,1.28,D,0
30.65745,75.78342,332.59,0.34,0.56,2024-11-23,0838,N20,VIIRS,n,2,296.53,2.32,D,0
30.72972,75.8837,330.49,0.34,0.56,2024-11-23,0838,N20,VIIRS,n,2,297.31,1.47,D,0
30.70341,75.54442,334.38,0.32,0.55,2024-11-23,0838,N20,VIIRS,n,2,296.41,2.04,D,0
30.70627,75.38924,340.64,0.64,0.54,2024-11-23,0838,N20,VIIRS,n,2,296.94,10.46,D,0
30.75303,75.46408,339.58,0.32,0.55,2024-11-23,0838,N20,VIIRS,n,2,294.53,2.55,D,0
30.77618,75.44663,332.75,0.32,0.55,2024-11-23,0838,N20,VIIRS,n,2,296.07,1.69,D,0
30.81135,75.70312,345.56,0.33,0.55,2024-11-23,0838,N20,VIIRS,n,2,296.67,2.94,D,0
30.83195,75.44434,367,0.32,0.55,2024-11-23,0838,N20,VIIRS,h,2,297.39,7.61,D,0
30.85019,75.41866,342.72,0.32,0.55,2024-11-23,0838,N20,VIIRS,n,2,297.67,3.67,D,0
30.90539,75.68139,333.35,0.33,0.55,2024-11-23,0838,N20,VIIRS,n,2,296.88,2.44,D,0
30.91051,75.68089,342.41,0.33,0.55,2024-11-23,0838,N20,VIIRS,n,2,297.66,2.44,D,0
31.18951,75.74506,339.54,0.34,0.56,2024-11-23,0838,N20,VIIRS,n,2,294.54,3.09,D,0
31.20824,75.91805,330.01,0.35,0.56,2024-11-23,0838,N20,VIIRS,n,2,293.5,1.61,D,0
31.07783,75.53634,310.18,0.53,0.42,2024-11-23,2102,N20,VIIRS,n,2,284,1.05,N,0
30.50402,76.35434,332.71,0.57,0.43,2024-11-24,0819,N20,VIIRS,n,2,299.69,4.52,D,0
30.45714,75.86205,330.27,0.54,0.42,2024-11-24,0819,N20,VIIRS,n,2,300.9,1.66,D,0
30.52912,75.48579,332.12,0.52,0.41,2024-11-24,0819,N20,VIIRS,n,2,300.71,3.34,D,0
30.65651,75.82835,330.48,0.54,0.42,2024-11-24,0819,N20,VIIRS,n,2,299.93,4.18,D,0
30.68224,75.91651,335.85,0.55,0.42,2024-11-24,0819,N20,VIIRS,n,2,301.86,4.49,D,0
30.6853,75.51165,331.78,0.52,0.42,2024-11-24,0819,N20,VIIRS,n,2,300.9,4.1,D,0
30.72455,75.75787,336.08,0.54,0.42,2024-11-24,0819,N20,VIIRS,n,2,301.21,4.78,D,0
30.72842,75.7573,336.82,0.54,0.42,2024-11-24,0819,N20,VIIRS,n,2,299.84,4.78,D,0
30.85962,76.36515,347.31,0.39,0.44,2024-11-24,0819,N20,VIIRS,n,2,299.17,4.7,D,0
31.05126,75.94246,343.07,0.55,0.43,2024-11-24,0819,N20,VIIRS,n,2,299.74,6.41,D,0
31.05108,75.94096,331.68,0.55,0.43,2024-11-24,0819,N20,VIIRS,n,2,299.66,4.87,D,0
31.10259,75.97466,333.47,0.56,0.43,2024-11-24,0819,N20,VIIRS,n,2,300.59,6.06,D,0
31.0702,75.64896,338.68,0.53,0.42,2024-11-24,0819,N20,VIIRS,n,2,300.27,8.18,D,0
31.14907,75.96192,331.01,0.55,0.43,2024-11-24,0819,N20,VIIRS,n,2,298.98,2.98,D,0
31.17985,75.73907,332,0.54,0.42,2024-11-24,0819,N20,VIIRS,n,2,300.68,3.72,D,0
30.88217,75.99463,299.37,0.39,0.36,2024-11-24,2043,N20,VIIRS,n,2,286,0.62,N,2
30.47769,76.37077,334.16,0.39,0.36,2024-11-25,0800,N20,VIIRS,n,2,300.86,3.21,D,0
30.49655,76.38361,342.83,0.39,0.36,2024-11-25,0800,N20,VIIRS,n,2,304.39,12.62,D,0
30.49557,76.33022,346.6,0.39,0.36,2024-11-25,0800,N20,VIIRS,n,2,302.63,5.81,D,0
30.50684,76.36099,332.78,0.39,0.36,2024-11-25,0800,N20,VIIRS,n,2,299.97,2.46,D,0
30.51015,76.36035,333.58,0.39,0.36,2024-11-25,0800,N20,VIIRS,n,2,297.76,2.46,D,0
30.45573,75.85429,337.47,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,302.38,4.37,D,0
30.51822,76.02216,330.79,0.39,0.36,2024-11-25,0800,N20,VIIRS,l,2,301.67,2.21,D,0
30.53945,75.84608,337.07,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,303.34,4.24,D,0
30.62786,75.84548,335.79,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,302.83,2.43,D,0
30.73773,76.40829,331.66,0.39,0.36,2024-11-25,0800,N20,VIIRS,n,2,299.34,2.81,D,0
30.72655,75.80147,344.97,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,304.79,11.65,D,0
30.75472,75.96812,332.62,0.39,0.36,2024-11-25,0800,N20,VIIRS,n,2,300.83,2.48,D,0
30.76052,75.89304,332.96,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,299.68,2.02,D,0
30.69702,75.42638,336.36,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,301.69,3.35,D,0
30.87151,76.32465,336.25,0.39,0.36,2024-11-25,0800,N20,VIIRS,n,2,299.01,3.68,D,0
30.78096,75.6675,332.02,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,299.81,2.08,D,0
30.78475,75.37633,330.8,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,300.15,1.83,D,0
30.96522,76.245,335.47,0.39,0.36,2024-11-25,0800,N20,VIIRS,n,2,299.22,2.41,D,0
30.87265,75.62096,331.76,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,298.51,2.27,D,0
30.87019,75.37899,333.72,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,301.77,2.56,D,0
31.00907,76.17397,332.17,0.39,0.36,2024-11-25,0800,N20,VIIRS,n,2,300.49,1.83,D,0
30.95022,75.52686,333.98,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,300.6,2.55,D,0
31.09823,75.67436,334.09,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,301.61,3.11,D,0
31.15588,75.78656,337.59,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,299.18,3.86,D,0
31.31278,75.72271,332.79,0.38,0.36,2024-11-25,0800,N20,VIIRS,n,2,300.53,3.83,D,0
30.48776,76.35326,343.04,0.48,0.4,2024-11-26,0741,N20,VIIRS,n,2,307.82,24.72,D,0
30.45663,75.86065,334.98,0.5,0.41,2024-11-26,0741,N20,VIIRS,n,2,302.57,7.87,D,0
30.60577,75.80366,332.59,0.5,0.41,2024-11-26,0741,N20,VIIRS,l,2,303.61,4.51,D,0
30.71283,75.74762,330.75,0.5,0.41,2024-11-26,0741,N20,VIIRS,n,2,302.03,0.93,D,0
30.71653,75.74668,335.28,0.5,0.41,2024-11-26,0741,N20,VIIRS,n,2,303.7,5.08,D,0
30.79802,75.42964,343.11,0.52,0.42,2024-11-26,0741,N20,VIIRS,n,2,303.18,13.92,D,0
31.10979,75.89406,333.08,0.49,0.4,2024-11-26,0741,N20,VIIRS,n,2,301.54,3.01,D,0
31.06901,75.99945,307.94,0.58,0.52,2024-11-26,2005,N20,VIIRS,n,2,284.75,1.91,N,0
30.51631,75.81144,338.33,0.61,0.54,2024-11-27,0722,N20,VIIRS,n,2,300.64,4.89,D,0
30.6966,75.40975,332.82,0.32,0.55,2024-11-27,0723,N20,VIIRS,n,2,300.42,1.73,D,0
30.62253,75.72945,338.33,0.43,0.46,2024-11-29,0825,N20,VIIRS,n,2,299.17,2.46,D,0
30.76315,76.31367,332.03,0.47,0.47,2024-11-29,0825,N20,VIIRS,n,2,299.82,2.95,D,0
30.71018,75.54613,330.96,0.42,0.45,2024-11-29,0825,N20,VIIRS,n,2,296.49,2.7,D,0
31.07762,75.98765,339.83,0.45,0.47,2024-11-29,0825,N20,VIIRS,n,2,298.29,5.55,D,0
31.0602,75.73553,333.7,0.44,0.46,2024-11-29,0825,N20,VIIRS,n,2,300.35,2.65,D,0
31.07453,75.84227,332.75,0.44,0.46,2024-11-29,0825,N20,VIIRS,n,2,298.53,3.42,D,0
31.19796,75.61753,333.19,0.43,0.46,2024-11-29,0825,N20,VIIRS,n,2,300.23,3.62,D,0
30.90015,76.33826,339.43,0.42,0.38,2024-11-29,2049,N20,VIIRS,n,2,285.49,18.28,N,0
30.49693,76.36839,331.51,0.42,0.37,2024-11-30,0806,N20,VIIRS,n,2,298.25,2.57,D,0
30.58389,76.36719,338.12,0.42,0.37,2024-11-30,0806,N20,VIIRS,n,2,298.38,4.37,D,0
30.61883,75.95055,344.91,0.41,0.37,2024-11-30,0806,N20,VIIRS,n,2,298.25,6.04,D,0
30.86105,75.39833,333.49,0.4,0.37,2024-11-30,0806,N20,VIIRS,n,2,299.97,6.03,D,0
30.88261,75.99458,295.53,0.42,0.38,2024-11-30,2030,N20,VIIRS,n,2,284.79,0.52,N,2
30.85023,75.94829,297.94,0.42,0.38,2024-11-30,2030,N20,VIIRS,n,2,285.42,0.64,N,0
30.49692,76.36091,338.11,0.42,0.38,2024-12-01,0747,N20,VIIRS,n,2,301.13,3.12,D,0
30.72779,75.38778,331.16,0.45,0.39,2024-12-01,0748,N20,VIIRS,n,2,300.34,2.81,D,0
30.85,75.43728,333.38,0.45,0.39,2024-12-01,0748,N20,VIIRS,n,2,301.49,3.49,D,0
31.11256,76.06341,338.69,0.42,0.38,2024-12-01,0748,N20,VIIRS,n,2,298.9,3.77,D,0
31.13606,76.17971,344.9,0.42,0.38,2024-12-01,0748,N20,VIIRS,n,2,301.72,7.32,D,0
31.08662,75.70688,334.39,0.43,0.38,2024-12-01,0748,N20,VIIRS,n,2,302.43,13.18,D,0
31.16348,75.9714,331.45,0.42,0.38,2024-12-01,0748,N20,VIIRS,n,2,299.16,4.02,D,0
31.14676,75.5069,331.17,0.44,0.38,2024-12-01,0748,N20,VIIRS,n,2,298.86,1.16,D,0
31.15024,75.50607,337.52,0.44,0.38,2024-12-01,0748,N20,VIIRS,n,2,302.5,3.73,D,0
30.92776,75.9055,298.23,0.48,0.48,2024-12-01,2011,N20,VIIRS,n,2,283.68,0.46,N,0
30.81671,75.5929,337.94,0.51,0.49,2024-12-02,0729,N20,VIIRS,n,2,299.86,5.56,D,0
31.15884,75.75994,352.47,0.46,0.63,2024-12-03,0710,N20,VIIRS,n,2,293.86,5.57,D,0
30.71591,75.86308,309.3,0.55,0.51,2024-12-03,2114,N20,VIIRS,n,2,283.83,1.75,N,0
30.71357,75.86032,297.97,0.55,0.51,2024-12-03,2114,N20,VIIRS,n,2,283.25,1.14,N,0
30.71232,75.86595,301.2,0.55,0.51,2024-12-03,2114,N20,VIIRS,n,2,283.76,1.16,N,0
30.88507,75.99486,298.67,0.47,0.4,2024-12-04,2055,N20,VIIRS,n,2,281.22,0.79,N,0
30.71374,75.86357,297.35,0.47,0.4,2024-12-04,2055,N20,VIIRS,n,2,281.09,0.61,N,0
30.99547,75.83827,331.79,0.46,0.39,2024-12-05,0813,N20,VIIRS,n,2,297.29,4.21,D,0
31.02114,75.58554,329.89,0.45,0.39,2024-12-05,0813,N20,VIIRS,n,2,301.87,2.2,D,0
31.19076,75.52975,332.16,0.45,0.39,2024-12-05,0813,N20,VIIRS,n,2,301.75,2.81,D,0
30.65216,76.32375,295.06,0.39,0.36,2024-12-05,2036,N20,VIIRS,n,2,283.86,0.58,N,0
31.09881,75.94303,328.42,0.39,0.36,2024-12-06,0754,N20,VIIRS,l,2,298.55,1.53,D,0
30.92008,76.14819,329.23,0.39,0.44,2024-12-07,0735,N20,VIIRS,n,2,297.11,2.23,D,0
31.05425,76.18816,331.38,0.57,0.43,2024-12-07,0735,N20,VIIRS,n,2,299.42,5.67,D,0
31.06696,75.42973,333.56,0.42,0.45,2024-12-07,0735,N20,VIIRS,n,2,297.87,2.98,D,0
31.31169,75.86373,335.55,0.39,0.44,2024-12-07,0735,N20,VIIRS,n,2,299.41,3.88,D,0
31.31202,75.65334,328.57,0.4,0.44,2024-12-07,0735,N20,VIIRS,n,2,297.39,2.23,D,0
30.88168,75.99184,296.71,0.37,0.58,2024-12-07,1958,N20,VIIRS,n,2,280.08,0.29,N,0
31.21514,76.03714,329.46,0.36,0.57,2024-12-08,0716,N20,VIIRS,n,2,292.11,1.6,D,0
31.15047,75.63161,330,0.33,0.55,2024-12-09,0838,N20,VIIRS,n,2,293.05,1.87,D,0
31.1489,75.6315,330.02,0.33,0.55,2024-12-09,0838,N20,VIIRS,n,2,293.59,1.63,D,0
30.66129,75.76489,329.38,0.53,0.42,2024-12-10,0819,N20,VIIRS,n,2,297.69,2.62,D,0
31.10269,75.46407,325.03,0.52,0.41,2024-12-10,0819,N20,VIIRS,n,2,296.1,1.74,D,0
31.18538,75.92112,332.43,0.55,0.42,2024-12-10,0819,N20,VIIRS,n,2,294.94,6.86,D,0
30.81218,76.01705,298.03,0.39,0.36,2024-12-10,2042,N20,VIIRS,n,2,278.09,0.46,N,0
31.03862,75.94965,325.33,0.39,0.36,2024-12-11,0800,N20,VIIRS,n,2,295.37,1.34,D,0
31.13508,76.05025,328.32,0.39,0.36,2024-12-11,0800,N20,VIIRS,n,2,297.41,3.08,D,0
31.05881,75.51845,333.64,0.38,0.36,2024-12-11,0800,N20,VIIRS,n,2,297.71,2.59,D,0
31.31179,75.86667,339.15,0.39,0.36,2024-12-11,0800,N20,VIIRS,n,2,297.22,5.9,D,0
31.00348,75.60162,326.13,0.51,0.41,2024-12-12,0741,N20,VIIRS,n,2,293.19,2.99,D,0
31.20256,76.01816,331.27,0.49,0.4,2024-12-12,0741,N20,VIIRS,n,2,296.68,2.52,D,0
31.20621,76.01724,331.35,0.49,0.4,2024-12-12,0741,N20,VIIRS,n,2,296.19,3.91,D,0
31.01913,76.26396,353.44,0.54,0.68,2024-12-14,0704,N20,VIIRS,n,2,290.51,8,D,0
30.596,76.37897,334.73,0.45,0.63,2024-12-14,0844,N20,VIIRS,n,2,294.14,2.53,D,0
31.23522,76.14506,329.61,0.44,0.62,2024-12-14,0844,N20,VIIRS,n,2,293.35,2.15,D,0
30.85888,75.46843,343.52,0.42,0.45,2024-12-14,2108,N20,VIIRS,n,2,301.67,23.05,N,0
30.85979,75.46412,318.38,0.42,0.45,2024-12-14,2108,N20,VIIRS,n,2,277.07,7.6,N,0
30.85798,75.47274,296.82,0.42,0.45,2024-12-14,2108,N20,VIIRS,n,2,279.56,23.05,N,0
30.8548,75.46728,335.73,0.42,0.45,2024-12-14,2108,N20,VIIRS,n,2,299.74,37.8,N,0
30.8557,75.46296,309.25,0.42,0.45,2024-12-14,2108,N20,VIIRS,n,2,275.98,14.85,N,0
30.85389,75.47159,295.74,0.42,0.45,2024-12-14,2108,N20,VIIRS,n,2,278.97,37.8,N,0
30.85367,75.47154,342.22,0.42,0.45,2024-12-15,0825,N20,VIIRS,n,2,300.97,6.24,D,0
30.8532,75.46719,337.57,0.42,0.45,2024-12-15,0825,N20,VIIRS,n,2,301.97,4.97,D,0
30.85571,75.47202,335.81,0.42,0.45,2024-12-15,0825,N20,VIIRS,n,2,297.6,5.29,D,0
30.85527,75.46767,341.77,0.42,0.45,2024-12-15,0825,N20,VIIRS,n,2,306.65,10.3,D,0
31.15891,75.8057,339.81,0.44,0.46,2024-12-15,0825,N20,VIIRS,n,2,300.03,6.92,D,0
31.16884,75.69339,339.56,0.43,0.46,2024-12-15,0825,N20,VIIRS,n,2,297.82,8.21,D,0
31.2286,75.86282,326.73,0.44,0.46,2024-12-15,0825,N20,VIIRS,n,2,294.41,1.1,D,0
31.26936,75.83862,339.02,0.44,0.46,2024-12-15,0825,N20,VIIRS,n,2,296.65,3.92,D,0
30.85655,75.46874,305.58,0.4,0.37,2024-12-15,2049,N20,VIIRS,n,2,282.01,1.37,N,0
30.61302,76.35382,339.65,0.42,0.37,2024-12-16,0806,N20,VIIRS,n,2,296.94,4.42,D,0
30.73336,76.39141,329.55,0.42,0.38,2024-12-16,0806,N20,VIIRS,n,2,297.23,5.09,D,0
30.77152,76.33578,329.06,0.42,0.37,2024-12-16,0806,N20,VIIRS,n,2,296.71,1.18,D,0
31.00451,75.56522,332.87,0.4,0.37,2024-12-16,0806,N20,VIIRS,n,2,294.29,2.5,D,0
31.20891,75.95295,328.31,0.41,0.37,2024-12-16,0806,N20,VIIRS,n,2,295.84,2.38,D,0
30.87198,76.33974,328.61,0.42,0.37,2024-12-17,0747,N20,VIIRS,n,2,295.18,2.23,D,0
31.16326,76.24933,332.05,0.42,0.37,2024-12-17,0747,N20,VIIRS,n,2,297.86,4.07,D,0
31.16424,75.94574,329.79,0.43,0.38,2024-12-17,0747,N20,VIIRS,n,2,294.46,1.45,D,0
31.25581,76.04817,327.62,0.42,0.38,2024-12-17,0747,N20,VIIRS,n,2,295.11,1.65,D,0
30.99662,75.74668,297.92,0.49,0.49,2024-12-17,2011,N20,VIIRS,n,2,280.77,0.77,N,0
30.4721,75.74457,335.04,0.51,0.49,2024-12-18,0728,N20,VIIRS,n,2,294.43,4.09,D,0
31.15869,76.23131,328.6,0.46,0.47,2024-12-18,0729,N20,VIIRS,n,2,297.37,3.25,D,0
31.1345,76.05159,334.71,0.47,0.48,2024-12-18,0729,N20,VIIRS,n,2,296.96,3.82,D,0
31.09528,75.73788,331.35,0.49,0.49,2024-12-18,0729,N20,VIIRS,n,2,294.97,3.49,D,0
31.21796,75.71003,330.92,0.49,0.49,2024-12-18,0729,N20,VIIRS,n,2,296.45,1.87,D,0
31.25069,76.21644,332.72,0.43,0.62,2024-12-19,0710,N20,VIIRS,n,2,291.74,2.8,D,0
31.13622,75.52703,326.97,0.47,0.64,2024-12-19,0710,N20,VIIRS,n,2,290.81,2.12,D,0
31.2884,75.78468,329.51,0.45,0.63,2024-12-19,0710,N20,VIIRS,n,2,291.09,3.99,D,0
31.2905,75.7869,338.38,0.45,0.63,2024-12-19,0710,N20,VIIRS,n,2,290.98,4.04,D,0
30.85631,76.12005,341.33,0.54,0.68,2024-12-19,0850,N20,VIIRS,n,2,289.74,5.76,D,0
31.16593,75.79544,326.84,0.52,0.67,2024-12-19,0850,N20,VIIRS,n,2,289.84,2.62,D,0
31.01443,76.12371,331.24,0.57,0.52,2024-12-20,0831,N20,VIIRS,n,2,293.44,3.61,D,0
31.11251,76.24484,330.17,0.58,0.52,2024-12-20,0831,N20,VIIRS,n,2,294.82,4.08,D,0
30.71475,76.39336,327.76,0.58,0.52,2024-12-20,0831,N20,VIIRS,n,2,292.83,5.41,D,0
30.71958,76.39284,332.33,0.58,0.52,2024-12-20,0831,N20,VIIRS,n,2,292.92,5.41,D,0
30.71841,76.39085,341.67,0.58,0.52,2024-12-20,0831,N20,VIIRS,n,2,294.23,7.93,D,0
30.68134,75.90038,339.39,0.54,0.51,2024-12-20,0831,N20,VIIRS,n,2,294.42,13.04,D,0
31.11168,76.24139,326.79,0.58,0.52,2024-12-20,0832,N20,VIIRS,n,2,295.07,4.46,D,0
31.19139,76.09892,340.96,0.57,0.52,2024-12-20,0832,N20,VIIRS,n,2,294.45,5.44,D,0
31.15565,75.556,328.72,0.53,0.5,2024-12-20,0832,N20,VIIRS,n,2,292.08,2.65,D,0
30.56494,76.05392,328.88,0.46,0.39,2024-12-21,0812,N20,VIIRS,n,2,293.83,2.86,D,0
31.10771,75.7412,333.72,0.46,0.39,2024-12-21,0813,N20,VIIRS,n,2,294.02,3,D,0
31.20536,76.05563,337.45,0.47,0.4,2024-12-21,0813,N20,VIIRS,n,2,294.98,4.65,D,0
31.20038,75.8972,332.15,0.46,0.39,2024-12-21,0813,N20,VIIRS,n,2,297.28,7.96,D,0
31.24627,75.87177,330.73,0.46,0.39,2024-12-21,0813,N20,VIIRS,n,2,292.46,1.82,D,0
30.78595,76.37783,325.22,0.39,0.36,2024-12-22,0754,N20,VIIRS,l,2,296.55,8.54,D,0
31.11922,76.18001,329.54,0.39,0.36,2024-12-22,0754,N20,VIIRS,n,2,294.5,2.65,D,0
31.16659,75.56528,331.01,0.4,0.37,2024-12-22,0754,N20,VIIRS,n,2,296.53,2.99,D,0
31.24856,75.9019,326.74,0.39,0.36,2024-12-22,0754,N20,VIIRS,n,2,295.09,1.22,D,0
31.25186,75.90118,330.36,0.39,0.36,2024-12-22,0754,N20,VIIRS,n,2,292.96,3.57,D,0
30.73381,76.39654,335.66,0.37,0.58,2024-12-25,0838,N20,VIIRS,n,2,289.7,7.52,D,0
30.73354,76.3927,356.09,0.36,0.58,2024-12-25,0838,N20,VIIRS,n,2,293.24,9.3,D,0
31.04953,75.94125,325.35,0.35,0.56,2024-12-25,0838,N20,VIIRS,n,2,291.4,1.92,D,0
31.04925,75.9376,326.41,0.34,0.56,2024-12-25,0838,N20,VIIRS,n,2,291.4,1.92,D,0
31.08972,76.12331,329.36,0.35,0.57,2024-12-25,0838,N20,VIIRS,n,2,291.73,3.13,D,0
31.08944,76.11958,338.34,0.35,0.57,2024-12-25,0838,N20,VIIRS,n,2,293.71,3.13,D,0
31.07443,75.53585,329.09,0.33,0.55,2024-12-25,0838,N20,VIIRS,n,2,291.69,1.49,D,0
30.85652,76.35965,338.4,0.38,0.44,2024-12-26,0819,N20,VIIRS,n,2,294.86,4.28,D,0
31.05005,75.9846,326.35,0.55,0.43,2024-12-26,0819,N20,VIIRS,n,2,293.05,2.79,D,0
31.10937,76.05683,330.46,0.56,0.43,2024-12-26,0819,N20,VIIRS,n,2,294.68,4.19,D,0
31.19552,76.11019,344.21,0.56,0.43,2024-12-26,0819,N20,VIIRS,n,2,297.49,13.11,D,0
31.29036,75.82217,334.04,0.55,0.42,2024-12-26,0819,N20,VIIRS,n,2,294.62,5.12,D,0
31.29036,75.81899,330.02,0.55,0.42,2024-12-26,0819,N20,VIIRS,n,2,294.68,5.03,D,0
30.92326,76.11983,317.91,0.39,0.36,2024-12-26,2043,N20,VIIRS,n,2,281.28,1.95,N,0
30.48906,76.14656,332.65,0.57,0.52,2025-01-05,0832,N20,VIIRS,n,2,290.47,3.24,D,0
30.58099,76.41761,338.12,0.59,0.53,2025-01-05,0832,N20,VIIRS,n,2,291.16,7.51,D,0
30.79492,75.78897,325.52,0.4,0.44,2025-01-08,0735,N20,VIIRS,n,2,290.46,1.8,D,0
30.65069,76.32577,295.59,0.46,0.39,2025-01-12,2024,N20,VIIRS,n,2,281.59,0.39,N,0
30.92117,76.34584,334.59,0.46,0.64,2025-01-15,0845,N20,VIIRS,n,2,290.23,3.26,D,0
31.27819,75.87109,338.12,0.45,0.47,2025-01-16,0826,N20,VIIRS,n,2,288.15,4.96,D,0
31.10612,75.83002,338.9,0.45,0.47,2025-01-16,0826,N20,VIIRS,n,2,289.66,7.55,D,0
30.79811,76.18629,338.46,0.42,0.37,2025-01-17,0807,N20,VIIRS,n,2,300.34,38.02,D,0
30.8928,76.11191,333.94,0.42,0.37,2025-01-17,0807,N20,VIIRS,n,2,291.24,2.85,D,0
31.28244,75.85771,330.98,0.47,0.48,2025-01-19,0729,N20,VIIRS,n,2,288.83,3.26,D,0
31.08469,75.42874,338.32,0.53,0.5,2025-01-21,0832,N20,VIIRS,n,2,292.81,7.21,D,0
30.72412,76.34377,326.41,0.48,0.4,2025-01-22,0813,N20,VIIRS,n,2,294.96,2.33,D,0
30.76937,76.41705,344.31,0.49,0.4,2025-01-22,0813,N20,VIIRS,n,2,298.81,17.3,D,0
30.82725,76.3353,329.95,0.49,0.4,2025-01-22,0813,N20,VIIRS,n,2,294.2,6.23,D,0
30.82563,76.33276,330.27,0.49,0.4,2025-01-22,0813,N20,VIIRS,n,2,298.18,11.16,D,0
31.21466,75.49903,334.36,0.45,0.39,2025-01-22,0813,N20,VIIRS,n,2,296.6,3.48,D,0
30.8119,76.01698,297.74,0.39,0.36,2025-01-22,2037,N20,VIIRS,n,2,280.5,0.56,N,0
30.76958,76.37238,326.01,0.39,0.36,2025-01-23,0754,N20,VIIRS,n,2,291.98,1.68,D,0
31.10324,75.83328,337.47,0.39,0.36,2025-01-23,0754,N20,VIIRS,n,2,293.56,5.38,D,0
30.72394,76.34697,329.38,0.56,0.43,2025-01-24,0735,N20,VIIRS,n,2,293.7,6.91,D,0
31.07534,75.94112,338.86,0.38,0.43,2025-01-24,0736,N20,VIIRS,n,2,295.03,3.07,D,0
31.18977,75.76128,338.59,0.36,0.58,2025-01-25,0717,N20,VIIRS,n,2,293.2,3.16,D,0
31.09451,76.04393,329.6,0.66,0.73,2025-01-26,0658,N20,VIIRS,n,2,292.09,4.04,D,0
31.09262,76.04513,330.33,0.66,0.73,2025-01-26,0658,N20,VIIRS,n,2,291.76,4.31,D,0
30.56786,76.33385,328.97,0.37,0.58,2025-01-26,0838,N20,VIIRS,n,2,292.22,1.68,D,0
30.56591,76.33351,330.28,0.37,0.58,2025-01-26,0838,N20,VIIRS,n,2,292.93,1.54,D,0
31.16684,76.0085,329.95,0.35,0.57,2025-01-26,0838,N20,VIIRS,n,2,293.81,1.61,D,0
31.16632,76.00797,329.94,0.35,0.57,2025-01-26,0838,N20,VIIRS,n,2,294.02,1.44,D,0
31.03456,76.26493,332.53,0.39,0.44,2025-01-27,0819,N20,VIIRS,n,2,295.78,4.62,D,0
31.19489,76.29118,330.22,0.39,0.44,2025-01-27,0819,N20,VIIRS,n,2,299.2,2.51,D,0
31.12916,75.51538,330.27,0.53,0.42,2025-01-27,0819,N20,VIIRS,n,2,295.44,3.24,D,0
31.29274,75.83679,329.18,0.56,0.43,2025-01-27,0820,N20,VIIRS,n,2,293.77,4.04,D,0
30.852,75.94813,296.97,0.39,0.36,2025-01-27,2043,N20,VIIRS,n,2,281.35,0.46,N,0
30.51554,76.24953,328.82,0.39,0.36,2025-01-28,0800,N20,VIIRS,n,2,295.63,4.02,D,0
30.81347,75.89556,329.12,0.39,0.36,2025-01-28,0801,N20,VIIRS,n,2,294.26,3.89,D,0
31.07109,75.91566,341.82,0.39,0.36,2025-01-28,0801,N20,VIIRS,n,2,295.73,8.16,D,0
31.11439,76.00227,332.82,0.39,0.36,2025-01-28,0801,N20,VIIRS,n,2,297.26,5.08,D,0
31.17576,75.98153,326.27,0.39,0.36,2025-01-28,0801,N20,VIIRS,n,2,296.11,1.15,D,0
30.77472,76.30916,335.31,0.47,0.4,2025-01-29,0742,N20,VIIRS,n,2,291.76,3.73,D,0
30.92355,76.19115,340.43,0.47,0.4,2025-01-29,0742,N20,VIIRS,n,2,298.44,13.43,D,0
31.0036,76.03052,331.41,0.48,0.4,2025-01-29,0742,N20,VIIRS,n,2,292.19,4.31,D,0
